"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')","('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ราคา / หน่วย')",Date,Set_Price,USD_Price,import,export,gdp,cpi
อลูมิเนียมกระป๋องโค้ก,46.0,2023-09-25,"1,507.36",36.2,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-09-26,"1,494.02",36.39,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-09-27,"1,497.15",36.68,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-09-28,"1,482.14",36.56,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,48.0,2023-09-29,"1,471.43",36.51,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-09-30,"1,589.51",37.77,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,48.0,2023-10-01,"1,605.17",33.58,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,48.0,2023-10-02,"1,469.46",36.93,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,48.0,2023-10-03,"1,447.30",37.05,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,48.0,2023-10-04,"1,451.25",36.89,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-10-05,"1,452.55",36.96,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,49.0,2023-10-06,"1,438.45",36.89,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-10-07,"1,579.66",37.58,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-10-08,"1,639.41",33.86,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-10-09,"1,431.72",36.96,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-10-10,"1,434.45",36.59,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-10-11,"1,455.99",36.42,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-12,"1,450.75",36.38,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-13,"1,535.31",36.21,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-14,"1,640.97",38.28,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-16,"1,427.11",36.23,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-17,"1,433.40",36.33,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-18,"1,437.85",36.37,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-19,"1,423.04",36.41,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-20,"1,399.35",36.46,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-23,"1,631.71",36.29,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-24,"1,391.03",36.17,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-25,"1,401.70",36.22,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-26,"1,371.22",36.29,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-27,"1,388.23",36.11,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-28,"1,606.07",37.9,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-30,"1,395.85",35.89,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-10-31,"1,381.83",36.14,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-11-01,"1,379.96",36.17,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-11-02,"1,403.99",35.93,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,50.0,2023-11-03,"1,419.76",35.43,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-11-04,"1,626.32",37.28,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-11-06,"1,417.21",35.48,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,46.0,2023-11-07,"1,408.30",35.53,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-11-08,"1,411.77",35.51,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-11-09,"1,404.97",35.73,260.98,282.54,512.19,106.96
อลูมิเนียมกระป๋องโค้ก,47.0,2023-11-10,"1,389.57",35.94,260.98,282.54,512.19,106.96
